0,30.25637036197168,11.074225968767903,38.26919800948641,43.809875911757175,2.6672971168181343,1.9328510094977345,50.11060054013559,142.32475157730377,25.990202323575165,30.480027056413135,145.44075312618102,24.35046475598071,15.782129552189858,144.70383589765578,20.40396467811725
0,31.000341087705042,10.165638171049569,38.5056549560476,44.25788948760746,1.9903922151919053,2.488020133933151,49.406409854906855,144.90818420291907,24.020031751127494,29.861070856960765,146.31379573096845,23.605401766716444,16.50154063966942,144.00795638801537,20.584661847268134
0,30.211409611019338,10.629741401342871,38.96867306165133,43.61498931619034,2.6097901637910823,2.0833733983911453,49.725002860584055,145.5168309815723,24.036693392590635,30.297075795519984,146.3520208598189,23.378469003531432,17.13115108060838,143.9211537530901,20.11688048913049
0,29.1089607075935,11.647221530285417,38.9745534468305,43.33693153496203,2.36906228639288,2.122656812599639,49.55416016614712,144.58540626151756,24.572138710931043,30.30565030702507,146.0863081957015,23.487881490907142,16.742049667459792,145.08495024228114,19.742334709433194
0,29.281816078457336,12.223333459200521,38.772981325832376,43.0277361078752,2.296205078705345,1.853397856750374,47.751426058619266,145.55967359389496,24.272807621034044,28.06005979504875,146.6311194796143,23.32017874111092,16.373459699185958,144.16488820539132,19.486752197799678
0,29.466394396291555,10.736195172218533,38.65407662476116,43.196398748481386,2.261392678883,1.9523921219200537,48.296577482824134,145.73618157330316,23.403660348020747,28.441112967141045,145.73007972236064,23.25242047778828,16.825149633988833,143.4842067465793,19.69175861672228
0,29.199720113920385,11.480876209559876,39.42383051834564,43.66861091767682,2.060287384791907,2.672810641590048,49.08988274966675,145.46600184743065,23.794734821411407,29.50212018321092,146.6288531862032,23.35833803501331,16.40136163171233,143.6159556043527,20.47482367744327
0,29.719082481310533,11.03084811841881,40.14618764281364,43.67060932274776,2.543875194195787,2.319901805231769,48.787178658068484,146.41646022322703,23.24100996530603,29.354113281843553,147.7104844734031,22.782785769641656,15.991747851503087,145.07391183585798,19.826454196188415
0,29.93447150768058,10.386266293217668,39.15181755678318,43.921554783047284,2.5055360528241795,2.5816054235698775,49.54288516418647,145.21268598884032,24.121943151319364,30.387041974262782,145.8484294489087,23.750698066642954,17.315145043273525,142.70215667105225,20.955634834651747
0,29.92265067698447,10.864328039553417,40.19044513933286,43.54431551066342,2.7583538206461746,2.283410259324115,48.95397361293626,145.50591769185587,23.752841023513565,29.661854171045576,146.43857690904912,23.47460808978986,16.41595684991368,143.877393540547,20.261289735899055
