11,74.32127989679823,98.90521039797721,90.42164481367533,102.89521189827343,67.82516149000115,30.394998647157262,18.807728559712938,7.895876917175512,62.14508607518798,41.38517521143421,32.57856489249607,37.47443996374126
11,69.35285618343326,113.55216648061747,93.75567696999802,102.93093695498904,62.78273616600724,37.40109830931387,20.595087758539613,10.887550559584566,62.09583581187519,43.40654554693094,33.55161933639628,40.68032735696464
11,75.69539425760732,110.91843594116847,96.6691960587493,104.62669838428023,60.6964314790195,38.02899431130493,17.874042134466265,7.254479640560271,63.819970196962345,35.4164804923351,35.016394247401564,34.47005897074903
11,79.24019038767356,112.5624506011285,91.15539706719173,100.0160264939477,59.72594569695614,40.64631173560579,17.467350389693596,7.951081919338123,64.54803950567165,30.188447657073677,34.487690366666286,28.471590659514696
11,70.29669099245808,110.67286264990932,96.6285725017813,105.3136236558214,60.09278252471568,37.32133354207485,17.726281582950012,7.2444921712968595,62.66717903809677,32.47897955385929,33.722285758270374,32.799874498158985
11,67.24617283010029,108.17752756714135,97.57048258390762,106.3569166680555,59.82312894783988,36.02867381478313,19.7686182372702,7.796860507730757,59.716377752290924,28.74840649546943,31.49749105668516,28.95840593581319
11,69.56454594346503,107.72360429663347,97.49622907370362,105.77791170867872,60.060649336705886,39.52566839243974,19.25783767902293,7.831358029786101,61.13023437398529,31.829223563821813,32.938351507265295,31.265112605939432
11,72.20613509077624,107.33694887302354,96.01422054359865,104.67787920042483,63.33680374336748,41.76104824478352,21.071523313623985,8.492459646284033,61.253225806835935,28.248920947508182,31.352175202909027,27.23032848019134
11,74.80558223494182,110.4566507265434,91.03553449751955,99.15878766154255,58.28922052236722,42.45456063118025,16.362937198168563,7.592702679322843,61.49027204437431,30.956756646892266,35.42686639644331,29.483239360050646
11,76.13332002287036,110.75717672977648,93.08101090261346,101.23657256395235,60.711300425928016,46.69847940143697,17.860170053682157,8.79916855587218,59.211200708098524,30.991495115428908,35.04249096304874,31.247931993800197
11,76.65882265163243,110.42217649756013,92.67201974098539,101.37633688772168,61.36034211831333,44.26792766462788,17.71800510133051,8.60432941606671,59.68571011067825,35.69561699309842,35.741675886996966,34.93326254052086
11,75.09187868631234,111.419639474337,93.68737850385327,103.05342205572337,63.66304049001223,42.35811097926134,18.542511295446545,8.297301615762438,60.586445637035624,39.807551488189915,33.92772891299056,37.40033441156239
11,76.2912699498182,111.10408993107467,93.78642127058545,102.36249807661711,63.27229514657493,42.38441943005511,18.039977947597077,8.921383356176102,60.181883458477515,34.80304453010461,34.49830361300547,34.78291257446651
11,82.9240781784761,111.17346572290789,90.82575131666444,98.24911572810582,65.66461921044848,46.954263268392886,17.21708937486332,9.196141781196983,60.36700660023371,30.527581506993844,33.38836814301797,27.7312013890715
11,82.77321305781386,109.29722304357401,91.38555628226169,99.41173361567068,60.12677667688048,46.02811714434811,17.898670594657872,8.532968751182477,61.015508890779856,32.12272497141298,36.60699023112416,31.364134430898336
11,76.20333839340132,108.89093607523448,94.77006359173149,101.72568101308295,59.69250038041142,46.975265807202845,18.672380315717025,9.792733406035875,60.45004563781909,28.586309333965012,34.95312946587453,29.757248642667435
11,76.04981720957889,109.2075060007952,95.3143310468688,102.53427300608568,59.15688736947841,45.91936168880751,16.69530799207972,8.865001611620164,58.846809114746584,32.46924624287778,36.90546650885591,33.38588669500379
11,78.2788178866987,110.42293682414581,94.38966232617783,101.35018421160116,58.98182129646498,45.95118118917046,17.75502021507671,9.471998086847771,59.45948608081105,28.491222823797397,35.604632614578954,29.963624388645123
